id,location,location_link,incident_date,report_details,contact_info,report_type,status,latitude,longitude
24629,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/4/2020 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,غلط,تحرش,تم الحل,24.091071,32.897306
87046,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/6/2020 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,صح,ابتزاز,قيد المراجعة,24.091071,32.897306
89434,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/7/2020 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,غلط,تحرش,تم الحل,24.091071,32.897306
69437,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/7/2020 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,تم الاغلاق,24.091071,32.897306
77432,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/9/2020 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,تم الحل,24.091071,32.897306
97175,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/9/2020 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,قيد المعالجة,24.091071,32.897306
70768,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/10/2020 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,قيد المراجعة,24.091071,32.897306
74478,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/11/2020 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,صح,ابتزاز,قيد المراجعة,24.091071,32.897306
95714,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/12/2020 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,غلط,اعتداء,قيد المراجعة,24.091071,32.897306
83359,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/13/2020 0:00,حدثت مشادة داخل محل تجاري.,غلط,مشادة,تم الحل,24.091071,32.897306
60042,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/14/2020 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,قيد المراجعة,24.091071,32.897306
29441,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/14/2020 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,غلط,اعتداء,قيد المعالجة,24.091071,32.897306
94059,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/16/2020 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,صح,اعتداء,قيد المراجعة,24.091071,32.897306
81709,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/16/2020 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,غلط,تحرش,تم استلام البلاغ,24.091071,32.897306
14658,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/18/2020 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,تم الاغلاق,24.091071,32.897306
76322,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/19/2020 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,تم الاغلاق,24.091071,32.897306
49788,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/20/2020 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,قيد المراجعة,24.091071,32.897306
5041,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/20/2020 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,تم الاغلاق,24.091071,32.897306
42746,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/21/2020 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم الاغلاق,24.091071,32.897306
54171,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/21/2020 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,تم الحل,24.091071,32.897306
31167,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/22/2020 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,قيد المراجعة,24.091071,32.897306
54553,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/23/2020 0:00,حدثت مشادة داخل محل تجاري.,غلط,مشادة,تم الاغلاق,24.091071,32.897306
81699,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/25/2020 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,صح,تحرش,تم الاغلاق,24.091071,32.897306
87642,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/25/2020 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,صح,اعتداء,تم الحل,24.091071,32.897306
56136,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/26/2020 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,قيد المراجعة,24.091071,32.897306
10502,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/27/2020 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,تم استلام البلاغ,24.091071,32.897306
35459,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/28/2020 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,تم الاغلاق,24.091071,32.897306
75962,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/29/2020 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,تم الاغلاق,24.091071,32.897306
34094,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,12/31/2020 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,تم الحل,24.091071,32.897306
87604,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/1/2021 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,قيد المعالجة,24.091071,32.897306
74119,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/2/2021 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,تم الاغلاق,24.091071,32.897306
86698,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/2/2021 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المعالجة,24.091071,32.897306
94199,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/2/2021 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,تم الاغلاق,24.091071,32.897306
30350,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/2/2021 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,تم الحل,24.091071,32.897306
2788,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/3/2021 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,قيد المراجعة,24.091071,32.897306
93304,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/3/2021 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,قيد المراجعة,24.091071,32.897306
38199,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/4/2021 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,قيد المراجعة,24.091071,32.897306
35754,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/4/2021 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم الحل,24.091071,32.897306
18419,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/5/2021 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,صح,اعتداء,قيد المعالجة,24.091071,32.897306
34790,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/5/2021 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,تم استلام البلاغ,24.091071,32.897306
26398,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/7/2021 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,غلط,تحرش,قيد المراجعة,24.091071,32.897306
77298,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/7/2021 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,تم الحل,24.091071,32.897306
67602,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/9/2021 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,تم الاغلاق,24.091071,32.897306
39952,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/10/2021 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,تم الاغلاق,24.091071,32.897306
86179,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/15/2021 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,تم الاغلاق,24.091071,32.897306
573,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/16/2021 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,تم الحل,24.091071,32.897306
17948,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/16/2021 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,تم الاغلاق,24.091071,32.897306
91372,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/16/2021 0:00,تعرضت لسرقة حقيبتي في الشارع.,غلط,سرقة,قيد المراجعة,24.091071,32.897306
22079,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/16/2021 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,تم الحل,24.091071,32.897306
57622,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/17/2021 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,قيد المعالجة,24.091071,32.897306
69890,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/18/2021 0:00,حدثت مشادة داخل محل تجاري.,صح,مشادة,تم استلام البلاغ,24.091071,32.897306
9890,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/21/2021 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,قيد المراجعة,24.091071,32.897306
25998,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/21/2021 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,قيد المراجعة,24.091071,32.897306
9976,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/22/2021 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,تم استلام البلاغ,24.091071,32.897306
14503,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/22/2021 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المعالجة,24.091071,32.897306
5938,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/23/2021 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,قيد المراجعة,24.091071,32.897306
103,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/23/2021 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,تم استلام البلاغ,24.091071,32.897306
87038,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/23/2021 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,تم الاغلاق,24.091071,32.897306
81638,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/24/2021 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,صح,تحرش,تم الاغلاق,24.091071,32.897306
41375,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/24/2021 0:00,تعرضت لسرقة حقيبتي في الشارع.,غلط,سرقة,قيد المراجعة,24.091071,32.897306
15483,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/25/2021 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,غلط,تحرش,تم الاغلاق,24.091071,32.897306
70437,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/27/2021 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,قيد المعالجة,24.091071,32.897306
94015,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/28/2021 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,تم الحل,24.091071,32.897306
71108,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/28/2021 0:00,حدثت مشادة داخل محل تجاري.,غلط,مشادة,تم الحل,24.091071,32.897306
50793,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/29/2021 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,غلط,اعتداء,قيد المعالجة,24.091071,32.897306
41205,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/30/2021 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,قيد المراجعة,24.091071,32.897306
28878,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/30/2021 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,قيد المعالجة,24.091071,32.897306
68687,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,1/30/2021 0:00,حدثت مشادة داخل محل تجاري.,صح,مشادة,تم الحل,24.091071,32.897306
38807,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,2/1/2021 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم الاغلاق,24.091071,32.897306
61342,"أسوان, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%88%D8%A7%D9%86%2C%20%D9%85%D8%B5%D8%B1,2/2/2021 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,تم استلام البلاغ,24.091071,32.897306
